step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
0,'C978637475','2','F','28007','M85975013','28007','es_food',44.52,0
0,'C1014010834','1','M','28007','M348934600','28007','es_transportation',52.5,0
0,'C1470676414','2','F','28007','M348934600','28007','es_transportation',41.09,0
0,'C123623130','2','F','28007','M348934600','28007','es_transportation',54.68,0
0,'C23740594','3','M','28007','M348934600','28007','es_transportation',12.38,0
0,'C1816212551','1','F','28007','M348934600','28007','es_transportation',53.08,0
0,'C1268275182','1','M','28007','M855959430','28007','es_hyper',43.76,0
0,'C1360481565','5','F','28007','M151143676','28007','es_barsandrestaurants',74.48,0
0,'C16891369','3','M','28007','M348934600','28007','es_transportation',65.2,0
0,'C980475207','4','F','28007','M348934600','28007','es_transportation',25.89,0
0,'C567616900','4','M','28007','M1823072687','28007','es_transportation',13.83,0
0,'C3977999','3','M','28007','M348934600','28007','es_transportation',2.38,0
0,'C809674942','2','M','28007','M1823072687','28007','es_transportation',44.9,0
0,'C1233238493','2','F','28007','M348934600','28007','es_transportation',23.16,0
0,'C1438489717','3','F','28007','M348934600','28007','es_transportation',23.96,0
0,'C1628225593','3','M','28007','M348934600','28007','es_transportation',8.97,0
0,'C409740988','5','M','28007','M348934600','28007','es_transportation',14.02,0
0,'C1685492470','2','F','28007','M980657600','28007','es_sportsandtoys',383.14,1
0,'C375144053','6','F','28007','M980657600','28007','es_sportsandtoys',321.7,1
0,'C886146370','3','F','28007','M348934600','28007','es_transportation',22.47,0
0,'C708968659','2','M','28007','M1823072687','28007','es_transportation',19.78,0
0,'C1964602402','4','M','28007','M480139044','28007','es_health',234.92,0
0,'C1896850232','2','F','28007','M348934600','28007','es_transportation',16.52,0
0,'C886658445','4','F','28007','M348934600','28007','es_transportation',55.84,0
0,'C1984017083','2','M','28007','M348934600','28007','es_transportation',34.87,0
0,'C1928637369','3','F','28007','M1823072687','28007','es_transportation',19.96,0
0,'C179648560','4','F','28007','M348934600','28007','es_transportation',10.02,0
0,'C39890933','5','M','28007','M1823072687','28007','es_transportation',46.57,0
0,'C307655955','2','F','28007','M348934600','28007','es_transportation',8.17,0
0,'C1545977603','6','M','28007','M480139044','28007','es_health',235.29,0
0,'C753013685','2','M','28007','M348934600','28007','es_transportation',30.39,0
0,'C1718279923','5','F','28007','M1823072687','28007','es_transportation',11.56,0
0,'C717773873','2','M','28007','M480139044','28007','es_health',99.2,0
0,'C1156672988','5','M','28007','M348934600','28007','es_transportation',22.58,0
0,'C861930901','3','F','28007','M85975013','28007','es_food',18.48,0
0,'C722447556','2','F','28007','M348934600','28007','es_transportation',30.37,0
0,'C333185464','6','M','28007','M348934600','28007','es_transportation',4.17,0
0,'C59149030','3','F','28007','M348934600','28007','es_transportation',56.57,0
0,'C347987512','2','F','28007','M348934600','28007','es_transportation',15.61,0
0,'C1610742916','3','M','28007','M85975013','28007','es_food',38.45,0
0,'C299068475','5','F','28007','M348934600','28007','es_transportation',2.81,0
0,'C656031620','2','F','28007','M348934600','28007','es_transportation',33.55,0
0,'C218446443','2','M','28007','M547558035','28007','es_fashion',15.45,0
0,'C1791524453','2','F','28007','M348934600','28007','es_transportation',6.48,0
0,'C411390898','3','M','28007','M1053599405','28007','es_health',101.76,0
0,'C1931900243','5','F','28007','M348934600','28007','es_transportation',19.04,0
0,'C1396720108','1','M','28007','M1823072687','28007','es_transportation',21.65,0
0,'C1826105311','3','F','28007','M1823072687','28007','es_transportation',33.84,0
0,'C1860775846','4','F','28007','M1823072687','28007','es_transportation',2.21,0
0,'C489708690','6','F','28007','M348934600','28007','es_transportation',36.14,0
0,'C544997662','2','F','28007','M1823072687','28007','es_transportation',33.81,0
0,'C433355159','4','F','28007','M348934600','28007','es_transportation',38.06,0
0,'C1629693561','4','M','28007','M348934600','28007','es_transportation',7.19,0
0,'C917831365','5','F','28007','M1823072687','28007','es_transportation',6.47,0
0,'C2015444413','2','F','28007','M547558035','28007','es_fashion',48.32,0
0,'C1476101537','3','F','28007','M348934600','28007','es_transportation',36.49,0
0,'C291671443','2','M','28007','M348934600','28007','es_transportation',31.14,0
0,'C477542874','2','F','28007','M348934600','28007','es_transportation',45.97,0
0,'C2104185147','2','F','28007','M348934600','28007','es_transportation',22.48,0
0,'C1655680166','3','M','28007','M348934600','28007','es_transportation',25.79,0
0,'C830053540','3','F','28007','M1823072687','28007','es_transportation',45.84,0
0,'C703281362','2','F','28007','M348934600','28007','es_transportation',19.04,0
0,'C1605642067','1','M','28007','M348934600','28007','es_transportation',1.67,0
0,'C117112395','3','F','28007','M85975013','28007','es_food',38.97,0
0,'C854479209','2','F','28007','M1823072687','28007','es_transportation',3.39,0
0,'C439977323','1','M','28007','M348934600','28007','es_transportation',22.14,0
0,'C684153556','2','F','28007','M348934600','28007','es_transportation',17.1,0
0,'C1582197917','2','F','28007','M348934600','28007','es_transportation',4.54,0
0,'C1079254393','1','F','28007','M480139044','28007','es_health',908.5,1
0,'C1175850429','4','M','28007','M480139044','28007','es_health',142.86,1
0,'C1605127736','2','M','28007','M348934600','28007','es_transportation',46.5,0
0,'C144783459','3','M','28007','M1198415165','28007','es_wellnessandbeauty',22.64,0
0,'C1136859577','3','M','28007','M855959430','28007','es_hyper',1.14,0
0,'C908342050','2','F','28007','M348934600','28007','es_transportation',36.96,0
0,'C805014659','3','M','28007','M348934600','28007','es_transportation',61.87,0
0,'C22162402','2','M','28007','M348934600','28007','es_transportation',12.05,0
0,'C896894357','3','M','28007','M85975013','28007','es_food',102.96,0
0,'C778323844','2','F','28007','M1823072687','28007','es_transportation',23.48,0
0,'C951702775','2','M','28007','M348934600','28007','es_transportation',16.56,0
0,'C630871084','2','F','28007','M348934600','28007','es_transportation',58.07,0
0,'C1558209795','3','F','28007','M855959430','28007','es_hyper',9.71,0
0,'C1221114448','1','F','28007','M348934600','28007','es_transportation',26.34,0
0,'C1176114065','2','F','28007','M348934600','28007','es_transportation',31.95,0
0,'C1723688663','6','F','28007','M348934600','28007','es_transportation',23.26,0
0,'C959506480','1','F','28007','M1741626453','28007','es_sportsandtoys',61.65,0
1,'C1053477622','2','M','28007','M348934600','28007','es_transportation',4.65,0
1,'C77415586','3','M','28007','M348934600','28007','es_transportation',5.81,0
1,'C1881708420','3','F','28007','M1823072687','28007','es_transportation',56.62,0
1,'C1814870538','3','M','28007','M348934600','28007','es_transportation',29.32,0
1,'C1155259690','2','F','28007','M1823072687','28007','es_transportation',24.19,0
1,'C778323844','2','F','28007','M1823072687','28007','es_transportation',6.79,0
1,'C986156699','3','F','28007','M348934600','28007','es_transportation',74.53,0
1,'C1450140987','4','F','28007','M980657600','28007','es_sportsandtoys',255.14,1
1,'C1450140987','4','F','28007','M980657600','28007','es_sportsandtoys',21.93,1
1,'C2055009466','4','M','28007','M348934600','28007','es_transportation',5.36,0
1,'C696052681','2','F','28007','M348934600','28007','es_transportation',0.91,0
1,'C27152267','5','F','28007','M348934600','28007','es_transportation',8.37,0
1,'C38227648','2','M','28007','M1823072687','28007','es_transportation',41.26,0
1,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',30.24,0
1,'C813347783','1','F','28007','M348934600','28007','es_transportation',67.85,0
1,'C2141677873','1','M','28007','M348934600','28007','es_transportation',12.88,0
1,'C1255149927','2','M','28007','M348934600','28007','es_transportation',44.09,0
1,'C1123627503','0','F','28007','M1823072687','28007','es_transportation',42.23,0
1,'C1095087737','3','F','28007','M348934600','28007','es_transportation',50.78,0
1,'C1630887376','4','F','28007','M923029380','28007','es_home',43.37,0
1,'C1517707344','2','M','28007','M209847108','28007','es_wellnessandbeauty',4.81,0
1,'C868096672','1','M','28007','M348934600','28007','es_transportation',2.19,0
1,'C1200336063','2','M','28007','M1823072687','28007','es_transportation',25.85,0
1,'C997029022','3','F','28007','M348934600','28007','es_transportation',57.22,0
1,'C1164613439','2','M','28007','M1823072687','28007','es_transportation',2.13,0
1,'C129566217','4','M','28007','M348934600','28007','es_transportation',8.04,0
1,'C1637357651','3','M','28007','M348934600','28007','es_transportation',35.63,0
1,'C171345183','3','F','28007','M348934600','28007','es_transportation',0.41,0
1,'C1951890364','3','F','28007','M348934600','28007','es_transportation',9.91,0
1,'C1051712338','4','M','28007','M348934600','28007','es_transportation',41.05,0
1,'C1402381285','4','F','28007','M348934600','28007','es_transportation',21.62,0
1,'C476466255','2','M','28007','M348934600','28007','es_transportation',20.13,0
1,'C1776310825','4','M','28007','M348934600','28007','es_transportation',35.53,0
1,'C1141524074','3','M','28007','M348934600','28007','es_transportation',15.87,0
1,'C490092965','2','M','28007','M348934600','28007','es_transportation',2.17,0
1,'C1903856065','1','M','28007','M348934600','28007','es_transportation',3.66,0
1,'C1135495199','2','M','28007','M348934600','28007','es_transportation',24.24,0
1,'C1913127981','4','F','28007','M348934600','28007','es_transportation',53.29,0
1,'C1342118588','3','F','28007','M348934600','28007','es_transportation',56.13,0
1,'C1680323951','2','F','28007','M1842530320','28007','es_tech',5.24,0
1,'C735563623','3','F','28007','M348934600','28007','es_transportation',0.85,0
1,'C274026379','0','F','28007','M348934600','28007','es_transportation',33.87,0
1,'C1352750459','6','M','28007','M348934600','28007','es_transportation',43.04,0
1,'C717345438','3','M','28007','M1823072687','28007','es_transportation',29.22,0
1,'C1653588482','2','F','28007','M348934600','28007','es_transportation',39.1,0
1,'C1045652139','6','M','28007','M348934600','28007','es_transportation',16.81,0
1,'C1692355722','2','M','28007','M348934600','28007','es_transportation',5.71,0
1,'C825744832','2','M','28007','M151143676','28007','es_barsandrestaurants',37.08,0
1,'C2000956624','4','M','28007','M348934600','28007','es_transportation',47.98,0
1,'C808977147','2','M','28007','M348934600','28007','es_transportation',36.76,0
1,'C1258211852','1','M','28007','M348934600','28007','es_transportation',3.75,0
1,'C104392148','3','F','28007','M348934600','28007','es_transportation',13.98,0
1,'C1807765388','3','F','28007','M348934600','28007','es_transportation',27.62,0
1,'C1895811684','4','F','28007','M1823072687','28007','es_transportation',41.12,0
1,'C1815278899','5','M','28007','M348934600','28007','es_transportation',9.98,0
1,'C445432762','4','F','28007','M1823072687','28007','es_transportation',21.16,0
1,'C647089636','5','F','28007','M348934600','28007','es_transportation',50.25,0
1,'C172921013','5','M','28007','M348934600','28007','es_transportation',36.16,0
1,'C168310052','2','M','28007','M348934600','28007','es_transportation',11.19,0
1,'C2028528769','5','M','28007','M348934600','28007','es_transportation',57.83,0
1,'C1878500339','2','F','28007','M348934600','28007','es_transportation',0.11,0
1,'C478820701','3','M','28007','M1823072687','28007','es_transportation',22.16,0
1,'C1264224372','4','M','28007','M348934600','28007','es_transportation',51.83,0
1,'C1091680547','4','M','28007','M1823072687','28007','es_transportation',33.66,0
1,'C1140073765','2','F','28007','M348934600','28007','es_transportation',17.03,0
1,'C1435043122','5','M','28007','M1823072687','28007','es_transportation',20.66,0
1,'C1494829095','3','F','28007','M348934600','28007','es_transportation',25.98,0
1,'C1093826151','4','M','28007','M855959430','28007','es_hyper',14.38,0
1,'C409740988','5','M','28007','M348934600','28007','es_transportation',5.31,0
1,'C1676378077','2','F','28007','M85975013','28007','es_food',73.73,0
1,'C155412783','5','F','28007','M348934600','28007','es_transportation',33.63,0
1,'C1643499361','4','M','28007','M1823072687','28007','es_transportation',32.59,0
1,'C2070997908','3','F','28007','M348934600','28007','es_transportation',15.74,0
1,'C911364935','3','M','28007','M348934600','28007','es_transportation',32.75,0
1,'C1526175877','1','F','28007','M1823072687','28007','es_transportation',26.69,0
1,'C848293063','5','F','28007','M348934600','28007','es_transportation',4.02,0
1,'C30336615','2','M','28007','M348934600','28007','es_transportation',13.02,0
1,'C772895850','3','M','28007','M348934600','28007','es_transportation',50.31,0
1,'C653835530','2','M','28007','M348934600','28007','es_transportation',36.68,0
1,'C1547689237','4','F','28007','M1198415165','28007','es_wellnessandbeauty',55.52,0
1,'C1276892406','4','M','28007','M348934600','28007','es_transportation',0.49,0
1,'C575345520','2','F','28007','M348934600','28007','es_transportation',37.03,0
1,'C962248715','3','F','28007','M348934600','28007','es_transportation',17.85,0
1,'C694574500','6','M','28007','M348934600','28007','es_transportation',63.28,0
1,'C172707110','3','F','28007','M1748431652','28007','es_wellnessandbeauty',91.35,0
1,'C858011639','3','M','28007','M1823072687','28007','es_transportation',40.83,0
1,'C606355103','4','F','28007','M348934600','28007','es_transportation',46.94,0
1,'C1941625566','3','F','28007','M348934600','28007','es_transportation',30.47,0
1,'C496697462','4','M','28007','M547558035','28007','es_fashion',38.76,0
1,'C1101213728','2','M','28007','M1823072687','28007','es_transportation',34.78,0
1,'C1426420214','1','M','28007','M348934600','28007','es_transportation',19.66,0
1,'C1735920391','4','F','28007','M348934600','28007','es_transportation',16.85,0
1,'C1486961552','4','F','28007','M1600850729','28007','es_fashion',75.42,0
1,'C1803181641','2','M','28007','M348934600','28007','es_transportation',35.47,0
1,'C2075157607','2','F','28007','M348934600','28007','es_transportation',64.26,0
1,'C880625364','2','M','28007','M348934600','28007','es_transportation',15.73,0
1,'C1872482068','4','M','28007','M348934600','28007','es_transportation',29.26,0
1,'C656031620','2','F','28007','M209847108','28007','es_wellnessandbeauty',66.56,0
1,'C1299474405','4','F','28007','M348934600','28007','es_transportation',26.3,0
1,'C1516006997','2','M','28007','M348934600','28007','es_transportation',15.53,0
1,'C1948527523','5','M','28007','M348934600','28007','es_transportation',22.59,0
1,'C2100466386','2','F','28007','M348934600','28007','es_transportation',11.8,0
1,'C1825950751','4','F','28007','M348934600','28007','es_transportation',33.66,0
1,'C634714812','3','M','28007','M1823072687','28007','es_transportation',12.88,0
1,'C831378949','2','M','28007','M348934600','28007','es_transportation',29.9,0
1,'C886146370','3','F','28007','M348934600','28007','es_transportation',41.93,0
1,'C2084267589','3','F','28007','M1313686961','28007','es_contents',82.37,0
1,'C798889135','3','M','28007','M348934600','28007','es_transportation',35.3,0
1,'C1956971543','1','F','28007','M348934600','28007','es_transportation',30.72,0
1,'C1394931354','4','M','28007','M348934600','28007','es_transportation',12.57,0
1,'C145208657','2','M','28007','M1741626453','28007','es_sportsandtoys',78.74,0
1,'C881073190','2','F','28007','M1823072687','28007','es_transportation',22.52,0
1,'C551080865','2','F','28007','M348934600','28007','es_transportation',20.58,0
1,'C1897705669','2','M','28007','M348934600','28007','es_transportation',18.95,0
1,'C1597977404','2','F','28007','M1535107174','28007','es_wellnessandbeauty',13.06,0
1,'C1536088502','1','M','28007','M348934600','28007','es_transportation',47.54,0
1,'C958780730','4','M','28007','M1823072687','28007','es_transportation',46.62,0
1,'C388262831','2','F','28007','M348934600','28007','es_transportation',42.81,0
1,'C1337948674','6','F','28007','M348934600','28007','es_transportation',18.58,0
1,'C1830336096','4','M','28007','M85975013','28007','es_food',36.52,0
1,'C790395954','6','F','28007','M348934600','28007','es_transportation',66.49,0
1,'C1385406679','2','M','28007','M348934600','28007','es_transportation',31.5,0
1,'C1756466427','4','M','28007','M348934600','28007','es_transportation',0.75,0
1,'C1011693897','1','F','28007','M348934600','28007','es_transportation',17.69,0
1,'C1225533078','2','F','28007','M348934600','28007','es_transportation',24.75,0
1,'C72353846','2','M','28007','M348934600','28007','es_transportation',8.5,0
1,'C1233238493','2','F','28007','M348934600','28007','es_transportation',6.75,0
1,'C360019679','3','F','28007','M348934600','28007','es_transportation',45.59,0
1,'C1783610571','2','F','28007','M348934600','28007','es_transportation',44.56,0
1,'C1920284556','2','F','28007','M348934600','28007','es_transportation',3.4,0
1,'C1698085181','2','M','28007','M348934600','28007','es_transportation',32.89,0
1,'C1018783569','2','M','28007','M348934600','28007','es_transportation',21.5,0
1,'C1374783350','4','F','28007','M348934600','28007','es_transportation',26.31,0
1,'C131682780','2','F','28007','M348934600','28007','es_transportation',55.4,0
1,'C1314533733','2','M','28007','M348934600','28007','es_transportation',77.03,0
1,'C978637475','2','F','28007','M1823072687','28007','es_transportation',37.05,0
1,'C1346358504','1','M','28007','M348934600','28007','es_transportation',21.62,0
1,'C2101882723','1','F','28007','M348934600','28007','es_transportation',30.16,0
1,'C400803731','2','F','28007','M348934600','28007','es_transportation',31.35,0
1,'C417267123','2','F','28007','M480139044','28007','es_health',28.24,0
1,'C2140000055','3','M','28007','M348934600','28007','es_transportation',34.77,0
1,'C1506293914','5','M','28007','M1823072687','28007','es_transportation',14.38,0
1,'C1482659693','2','M','28007','M348934600','28007','es_transportation',8.11,0
1,'C1560676680','2','F','28007','M1600850729','28007','es_fashion',10.99,0
1,'C1943367280','3','F','28007','M348934600','28007','es_transportation',35.38,0
1,'C1225704566','2','F','28007','M1823072687','28007','es_transportation',24.67,0
1,'C1476491893','3','F','28007','M348934600','28007','es_transportation',52.47,0
1,'C602544155','4','M','28007','M348934600','28007','es_transportation',41.09,0
1,'C982406682','1','M','28007','M1823072687','28007','es_transportation',5.35,0
1,'C2051145244','5','M','28007','M348934600','28007','es_transportation',30.4,0
1,'C1663056729','3','F','28007','M348934600','28007','es_transportation',17.3,0
1,'C639532055','4','F','28007','M1823072687','28007','es_transportation',22.07,0
1,'C693174391','3','F','28007','M349281107','28007','es_fashion',105.19,0
1,'C1787537369','2','M','28007','M1823072687','28007','es_transportation',35.12,0
1,'C1154612561','1','M','28007','M348934600','28007','es_transportation',21.65,0
1,'C475831512','2','F','28007','M85975013','28007','es_food',21.25,0
1,'C1434853621','1','F','28007','M348934600','28007','es_transportation',50.1,0
1,'C236847402','3','M','28007','M348934600','28007','es_transportation',20.13,0
1,'C24691837','2','F','28007','M348934600','28007','es_transportation',41.74,0
1,'C1490048317','6','F','28007','M348934600','28007','es_transportation',54.13,0
1,'C968819483','3','F','28007','M348934600','28007','es_transportation',30.66,0
1,'C800272493','2','F','28007','M348934600','28007','es_transportation',8.55,0
1,'C1800696439','5','M','28007','M348934600','28007','es_transportation',5.29,0
1,'C869565327','5','F','28007','M348934600','28007','es_transportation',8.7,0
1,'C56690195','2','M','28007','M1823072687','28007','es_transportation',26.38,0
1,'C1409858085','2','F','28007','M348934600','28007','es_transportation',42.81,0
1,'C1491844959','1','F','28007','M1823072687','28007','es_transportation',8.43,0
1,'C420348872','3','M','28007','M348934600','28007','es_transportation',20.06,0
1,'C1723688663','6','F','28007','M348934600','28007','es_transportation',29.51,0
1,'C1882101149','4','M','28007','M348934600','28007','es_transportation',21.04,0
1,'C2088008854','6','M','28007','M1823072687','28007','es_transportation',6.04,0
1,'C1897566795','3','F','28007','M1535107174','28007','es_wellnessandbeauty',99.99,0
1,'C1468773146','3','M','28007','M348934600','28007','es_transportation',55.78,0
1,'C926583171','2','F','28007','M1823072687','28007','es_transportation',30.62,0
1,'C1263461120','5','M','28007','M855959430','28007','es_hyper',21.13,0
1,'C383264569','1','F','28007','M348934600','28007','es_transportation',14.49,0
1,'C297347471','4','M','28007','M855959430','28007','es_hyper',49.52,0
1,'C1660594711','6','F','28007','M1535107174','28007','es_wellnessandbeauty',73.4,0
1,'C842993265','2','F','28007','M348934600','28007','es_transportation',41.11,0
1,'C658175205','3','F','28007','M348934600','28007','es_transportation',62.42,0
1,'C1122213892','2','M','28007','M1823072687','28007','es_transportation',15.13,0
1,'C602373594','2','F','28007','M348934600','28007','es_transportation',0.07,0
1,'C229592862','4','F','28007','M348934600','28007','es_transportation',52.83,0
1,'C1812935919','5','M','28007','M348934600','28007','es_transportation',55.45,0
1,'C924804429','3','M','28007','M348934600','28007','es_transportation',5.13,0
1,'C1570165892','3','F','28007','M348934600','28007','es_transportation',13.61,0
1,'C2083017854','3','F','28007','M547558035','28007','es_fashion',10.13,0
1,'C399777042','2','M','28007','M348934600','28007','es_transportation',42.1,0
1,'C1014313887','5','F','28007','M209847108','28007','es_wellnessandbeauty',24.69,0
1,'C1983734850','3','M','28007','M348934600','28007','es_transportation',15.46,0
1,'C1090604904','2','M','28007','M1823072687','28007','es_transportation',53.74,0
1,'C839839520','2','F','28007','M348934600','28007','es_transportation',17.69,0
1,'C846609537','5','M','28007','M348934600','28007','es_transportation',2.64,0
1,'C812882942','1','F','28007','M855959430','28007','es_hyper',12.77,0
1,'C755108533','4','F','28007','M348934600','28007','es_transportation',14.97,0
1,'C367433559','2','M','28007','M348934600','28007','es_transportation',30.5,0
1,'C1197304790','3','M','28007','M348934600','28007','es_transportation',22.11,0
1,'C1464030920','1','F','28007','M348934600','28007','es_transportation',22.81,0
1,'C465037281','4','F','28007','M348934600','28007','es_transportation',12.83,0
1,'C1559339990','4','M','28007','M348934600','28007','es_transportation',37.1,0
1,'C391642320','3','F','28007','M348934600','28007','es_transportation',5.62,0
1,'C444370508','5','F','28007','M151143676','28007','es_barsandrestaurants',46.16,0
1,'C1501124312','4','M','28007','M348934600','28007','es_transportation',6.7,0
1,'C1918064652','2','M','28007','M1823072687','28007','es_transportation',27.95,0
1,'C1622415837','2','F','28007','M348934600','28007','es_transportation',71.55,0
1,'C175698222','2','F','28007','M1823072687','28007','es_transportation',28.33,0
1,'C1375316332','1','F','28007','M1872033263','28007','es_home',196.75,0
1,'C545527660','1','F','28007','M348934600','28007','es_transportation',22.85,0
1,'C364273844','3','F','28007','M348934600','28007','es_transportation',52.06,0
1,'C1700873233','3','F','28007','M348934600','28007','es_transportation',51.03,0
1,'C1204046804','5','F','28007','M348934600','28007','es_transportation',7.63,0
1,'C466569235','4','M','28007','M1313686961','28007','es_contents',0.05,0
1,'C918296398','2','F','28007','M348934600','28007','es_transportation',1.88,0
1,'C286580355','6','M','28007','M348934600','28007','es_transportation',2.74,0
1,'C791033780','6','F','28007','M348934600','28007','es_transportation',27.35,0
1,'C607062277','3','M','28007','M1198415165','28007','es_wellnessandbeauty',2.64,0
1,'C1963238862','2','F','28007','M85975013','28007','es_food',3.62,0
1,'C810569063','2','F','28007','M348934600','28007','es_transportation',35.8,0
1,'C1575842015','5','M','28007','M348934600','28007','es_transportation',23.96,0
1,'C1377736719','5','M','28007','M348934600','28007','es_transportation',27.53,0
1,'C131559770','6','F','28007','M348934600','28007','es_transportation',12.08,0
1,'C1469453217','1','F','28007','M348934600','28007','es_transportation',27.62,0
1,'C1657987748','2','F','28007','M348934600','28007','es_transportation',26.9,0
1,'C295362058','4','M','28007','M348934600','28007','es_transportation',58.97,0
1,'C1643168823','1','F','28007','M1823072687','28007','es_transportation',23.52,0
1,'C1626806996','4','M','28007','M348934600','28007','es_transportation',9.46,0
1,'C150273597','4','M','28007','M1823072687','28007','es_transportation',10.89,0
1,'C759940472','2','M','28007','M348934600','28007','es_transportation',15.65,0
1,'C2104923127','2','F','28007','M348934600','28007','es_transportation',40.16,0
1,'C894687005','5','M','28007','M348934600','28007','es_transportation',44.99,0
1,'C1415168453','3','F','28007','M348934600','28007','es_transportation',51.1,0
1,'C1187702596','3','M','28007','M348934600','28007','es_transportation',16.43,0
1,'C566232847','3','M','28007','M348934600','28007','es_transportation',5.69,0
1,'C1806256044','3','M','28007','M1823072687','28007','es_transportation',16.24,0
1,'C278676105','3','F','28007','M348934600','28007','es_transportation',3.41,0
1,'C901025251','2','M','28007','M209847108','28007','es_wellnessandbeauty',69.24,0
1,'C607532274','5','F','28007','M348934600','28007','es_transportation',45.92,0
1,'C1938976805','2','M','28007','M1823072687','28007','es_transportation',16.24,0
1,'C370861553','2','M','28007','M348934600','28007','es_transportation',62.73,0
1,'C956898918','2','F','28007','M348934600','28007','es_transportation',33.28,0
1,'C2070935783','1','F','28007','M85975013','28007','es_food',27.64,0
1,'C1267913176','2','M','28007','M1823072687','28007','es_transportation',20.86,0
1,'C1638710158','4','F','28007','M348934600','28007','es_transportation',22.69,0
1,'C1421006824','2','F','28007','M348934600','28007','es_transportation',32.33,0
1,'C297745197','4','F','28007','M348934600','28007','es_transportation',1.44,0
1,'C655625028','6','F','28007','M1888755466','28007','es_otherservices',104.48,0
1,'C1490048317','6','F','28007','M1535107174','28007','es_wellnessandbeauty',212.16,1
1,'C1143401925','1','F','28007','M1535107174','28007','es_wellnessandbeauty',329.13,1
1,'C16680464','2','M','28007','M348934600','28007','es_transportation',22.48,0
1,'C2068249421','5','M','28007','M348934600','28007','es_transportation',37.1,0
1,'C2011457912','4','F','28007','M348934600','28007','es_transportation',12.9,0
1,'C955592184','2','F','28007','M348934600','28007','es_transportation',34.03,0
1,'C76313164','3','F','28007','M348934600','28007','es_transportation',53.9,0
1,'C1561307190','3','F','28007','M348934600','28007','es_transportation',33.99,0
1,'C1296664552','3','M','28007','M348934600','28007','es_transportation',30.63,0
1,'C1368070837','2','F','28007','M348934600','28007','es_transportation',29.58,0
1,'C436675602','2','M','28007','M348934600','28007','es_transportation',2.56,0
1,'C1189367947','2','M','28007','M348934600','28007','es_transportation',43.75,0
1,'C385721880','2','M','28007','M1946091778','28007','es_wellnessandbeauty',60.16,0
1,'C665566426','3','F','28007','M1823072687','28007','es_transportation',40.05,0
1,'C635603510','2','M','28007','M348934600','28007','es_transportation',26.08,0
1,'C1196915447','2','M','28007','M348934600','28007','es_transportation',6.51,0
1,'C2134399963','2','M','28007','M855959430','28007','es_hyper',76.01,0
1,'C1297100897','4','M','28007','M1888755466','28007','es_otherservices',213.12,0
1,'C1359606474','3','F','28007','M348934600','28007','es_transportation',29.01,0
1,'C404075543','4','M','28007','M348934600','28007','es_transportation',13.26,0
1,'C659009992','5','M','28007','M348934600','28007','es_transportation',36.85,0
1,'C2038427935','3','F','28007','M348934600','28007','es_transportation',34.12,0
1,'C708968659','2','M','28007','M1823072687','28007','es_transportation',15.82,0
1,'C1499019507','2','M','28007','M348934600','28007','es_transportation',16.93,0
1,'C1771717627','2','F','28007','M348934600','28007','es_transportation',23.58,0
1,'C1325638360','5','M','28007','M348934600','28007','es_transportation',18.22,0
1,'C1934886086','5','M','28007','M348934600','28007','es_transportation',49.07,0
1,'C615155713','6','F','28007','M348934600','28007','es_transportation',2.96,0
1,'C1705819997','1','M','28007','M348934600','28007','es_transportation',32.72,0
1,'C1900716037','4','M','28007','M348934600','28007','es_transportation',0.32,0
1,'C260437492','3','F','28007','M1823072687','28007','es_transportation',46.17,0
1,'C731767226','6','M','28007','M348934600','28007','es_transportation',14.09,0
1,'C1499363341','5','M','28007','M348934600','28007','es_transportation',51.66,0
1,'C1058785965','2','F','28007','M348934600','28007','es_transportation',29.57,0
1,'C1657707912','1','M','28007','M348934600','28007','es_transportation',19.19,0
1,'C1303555047','3','M','28007','M348934600','28007','es_transportation',24.61,0
1,'C1753498738','3','F','28007','M348934600','28007','es_transportation',11.7,0
1,'C96508773','4','F','28007','M348934600','28007','es_transportation',45.21,0
1,'C879614402','1','M','28007','M348934600','28007','es_transportation',31.75,0
1,'C1495681901','1','F','28007','M1823072687','28007','es_transportation',46.68,0
1,'C1084001812','2','M','28007','M1823072687','28007','es_transportation',77.01,0
1,'C662396672','2','M','28007','M348934600','28007','es_transportation',7.78,0
1,'C1869757503','5','F','28007','M348934600','28007','es_transportation',35.36,0
1,'C795132749','5','F','28007','M348934600','28007','es_transportation',11.21,0
1,'C318417129','2','M','28007','M348934600','28007','es_transportation',10.71,0
1,'C1594422820','4','F','28007','M348934600','28007','es_transportation',37.81,0
1,'C2083329818','2','F','28007','M855959430','28007','es_hyper',44.19,0
1,'C1169655012','2','F','28007','M1823072687','28007','es_transportation',55.46,0
1,'C1137292670','5','F','28007','M348934600','28007','es_transportation',44.91,0
1,'C16791543','4','M','28007','M348934600','28007','es_transportation',2.83,0
1,'C746604092','3','F','28007','M348934600','28007','es_transportation',2.1,0
1,'C1239061472','2','M','28007','M348934600','28007','es_transportation',27.95,0
1,'C1195893546','5','M','28007','M209847108','28007','es_wellnessandbeauty',39.71,0
1,'C771207119','4','M','28007','M1823072687','28007','es_transportation',17.62,0
1,'C576453501','4','M','28007','M349281107','28007','es_fashion',30.53,0
1,'C76780537','6','F','28007','M348934600','28007','es_transportation',20.98,0
1,'C1615671416','6','F','28007','M348934600','28007','es_transportation',5.9,0
