step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
5,'C1723242462','5','M','28007','M1823072687','28007','es_transportation',63.27,0
5,'C744066701','2','F','28007','M348934600','28007','es_transportation',34.27,0
5,'C680687990','4','F','28007','M348934600','28007','es_transportation',73.49,0
5,'C1214582637','2','F','28007','M348934600','28007','es_transportation',17.13,0
5,'C1267749701','2','F','28007','M348934600','28007','es_transportation',25.56,0
5,'C1741615821','3','M','28007','M348934600','28007','es_transportation',55.24,0
5,'C635603510','2','M','28007','M348934600','28007','es_transportation',41.19,0
5,'C845102514','4','M','28007','M1823072687','28007','es_transportation',34.67,0
5,'C447509116','3','M','28007','M348934600','28007','es_transportation',43.58,0
5,'C870503362','2','F','28007','M348934600','28007','es_transportation',31.07,0
5,'C1965115675','3','F','28007','M348934600','28007','es_transportation',27.1,0
5,'C1475317372','1','F','28007','M348934600','28007','es_transportation',29.15,0
5,'C1475317372','1','F','28007','M1823072687','28007','es_transportation',5.15,0
5,'C485578112','3','F','28007','M348934600','28007','es_transportation',3.82,0
5,'C703418892','2','F','28007','M1823072687','28007','es_transportation',17.76,0
5,'C696052681','2','F','28007','M348934600','28007','es_transportation',79.0,0
5,'C167330970','2','F','28007','M348934600','28007','es_transportation',9.97,0
5,'C1806963277','3','M','28007','M85975013','28007','es_food',71.31,0
5,'C1615801620','1','M','28007','M348934600','28007','es_transportation',26.01,0
5,'C1572595935','3','M','28007','M348934600','28007','es_transportation',39.41,0
5,'C363006417','3','M','28007','M1352454843','28007','es_hotelservices',91.3,0
5,'C559952121','4','F','28007','M348934600','28007','es_transportation',69.23,0
5,'C2108669396','5','M','28007','M855959430','28007','es_hyper',31.13,0
5,'C1303555047','3','M','28007','M348934600','28007','es_transportation',14.37,0
5,'C2058916086','2','F','28007','M348934600','28007','es_transportation',4.67,0
5,'C1988407051','5','M','28007','M348934600','28007','es_transportation',48.43,0
5,'C819131219','4','M','28007','M85975013','28007','es_food',27.53,0
5,'C672794326','3','F','28007','M209847108','28007','es_wellnessandbeauty',74.24,0
5,'C1800696439','5','M','28007','M348934600','28007','es_transportation',37.03,0
5,'C823678601','2','F','28007','M348934600','28007','es_transportation',33.32,0
5,'C2096265838','3','M','28007','M348934600','28007','es_transportation',65.36,0
5,'C276623362','4','M','28007','M348934600','28007','es_transportation',38.46,0
5,'C1032715879','3','F','28007','M1823072687','28007','es_transportation',5.78,0
5,'C868933598','1','M','28007','M1823072687','28007','es_transportation',17.25,0
5,'C1760492708','1','F','28007','M1823072687','28007','es_transportation',21.28,0
5,'C2100825064','2','F','28007','M348934600','28007','es_transportation',44.29,0
5,'C363029037','3','M','28007','M1600850729','28007','es_fashion',32.88,0
5,'C2136232396','6','F','28007','M348934600','28007','es_transportation',14.49,0
5,'C816519533','1','F','28007','M348934600','28007','es_transportation',16.13,0
5,'C2125297333','2','F','28007','M1823072687','28007','es_transportation',41.88,0
5,'C57136184','6','F','28007','M348934600','28007','es_transportation',35.9,0
5,'C1669649966','3','F','28007','M151143676','28007','es_barsandrestaurants',109.5,0
5,'C23049140','5','F','28007','M348934600','28007','es_transportation',14.83,0
5,'C1642592478','2','M','28007','M348934600','28007','es_transportation',8.65,0
5,'C296571542','2','F','28007','M348934600','28007','es_transportation',15.49,0
5,'C813128680','2','M','28007','M348934600','28007','es_transportation',5.01,0
5,'C1719485237','4','M','28007','M348934600','28007','es_transportation',10.5,0
5,'C1022530210','4','M','28007','M348934600','28007','es_transportation',44.79,0
5,'C170484334','1','M','28007','M348934600','28007','es_transportation',7.1,0
5,'C913863966','6','M','28007','M348934600','28007','es_transportation',51.16,0
5,'C223315547','1','M','28007','M348934600','28007','es_transportation',14.77,0
5,'C1602614455','5','M','28007','M348934600','28007','es_transportation',30.2,0
5,'C1496334304','2','F','28007','M1823072687','28007','es_transportation',28.31,0
5,'C121713128','2','F','28007','M1823072687','28007','es_transportation',16.04,0
5,'C1090046399','2','M','28007','M348934600','28007','es_transportation',3.79,0
5,'C564489242','1','M','28007','M151143676','28007','es_barsandrestaurants',29.63,0
5,'C1510402289','2','M','28007','M348934600','28007','es_transportation',28.15,0
5,'C1489836575','2','F','28007','M348934600','28007','es_transportation',34.28,0
5,'C1862169273','5','F','28007','M1600850729','28007','es_fashion',102.88,0
5,'C1897689911','3','M','28007','M348934600','28007','es_transportation',15.44,0
5,'C2079453894','3','F','28007','M1823072687','28007','es_transportation',6.37,0
5,'C529768403','6','F','28007','M1823072687','28007','es_transportation',4.6,0
5,'C1763342131','2','F','28007','M348934600','28007','es_transportation',32.77,0
5,'C1942983218','4','F','28007','M348934600','28007','es_transportation',36.91,0
5,'C1942983218','4','F','28007','M1823072687','28007','es_transportation',58.24,0
5,'C1931900243','5','F','28007','M348934600','28007','es_transportation',22.71,0
5,'C817774765','1','M','28007','M348934600','28007','es_transportation',16.71,0
5,'C2102316964','2','M','28007','M855959430','28007','es_hyper',4.72,0
5,'C297745197','4','F','28007','M348934600','28007','es_transportation',59.01,0
5,'C1704116821','5','M','28007','M348934600','28007','es_transportation',49.85,0
5,'C1734487337','4','F','28007','M1198415165','28007','es_wellnessandbeauty',56.66,0
5,'C1309194397','4','F','28007','M348934600','28007','es_transportation',35.58,0
5,'C984099618','3','M','28007','M348934600','28007','es_transportation',24.49,0
5,'C984099618','3','M','28007','M1823072687','28007','es_transportation',10.32,0
5,'C731767226','6','M','28007','M348934600','28007','es_transportation',49.61,0
5,'C1959067413','4','M','28007','M348934600','28007','es_transportation',11.85,0
5,'C1811749392','2','F','28007','M480139044','28007','es_health',28.01,0
5,'C1847494890','3','M','28007','M1741626453','28007','es_sportsandtoys',132.12,0
5,'C1104044396','1','M','28007','M348934600','28007','es_transportation',16.49,0
5,'C194859196','2','F','28007','M348934600','28007','es_transportation',9.96,0
5,'C1572610482','3','F','28007','M209847108','28007','es_wellnessandbeauty',390.28,1
5,'C1855857061','4','F','28007','M209847108','28007','es_wellnessandbeauty',121.22,1
5,'C268686998','3','M','28007','M1823072687','28007','es_transportation',18.02,0
5,'C1225533078','2','F','28007','M348934600','28007','es_transportation',4.17,0
5,'C1434853621','1','F','28007','M348934600','28007','es_transportation',12.35,0
5,'C1258211852','1','M','28007','M348934600','28007','es_transportation',27.81,0
5,'C150587559','2','F','28007','M480139044','28007','es_health',238.14,1
5,'C706599076','2','M','28007','M480139044','28007','es_health',386.8,1
5,'C2115574807','5','F','28007','M151143676','28007','es_barsandrestaurants',107.12,0
5,'C1387070447','2','M','28007','M348934600','28007','es_transportation',27.66,0
5,'C1603928569','3','F','28007','M1823072687','28007','es_transportation',39.96,0
5,'C620542168','2','M','28007','M348934600','28007','es_transportation',68.38,0
5,'C913662681','5','M','28007','M348934600','28007','es_transportation',34.84,0
5,'C546328029','3','M','28007','M348934600','28007','es_transportation',10.83,0
5,'C1547534233','2','F','28007','M348934600','28007','es_transportation',21.19,0
5,'C582688427','5','M','28007','M348934600','28007','es_transportation',49.58,0
5,'C1038722314','4','M','28007','M151143676','28007','es_barsandrestaurants',27.09,0
5,'C1076053396','4','M','28007','M348934600','28007','es_transportation',22.67,0
5,'C245117318','3','F','28007','M480139044','28007','es_health',8.25,1
5,'C1242334684','2','M','28007','M480139044','28007','es_health',437.41,1
5,'C1421601814','2','F','28007','M1053599405','28007','es_health',12.61,0
5,'C1739071229','4','F','28007','M1823072687','28007','es_transportation',39.39,0
5,'C1214229415','4','F','28007','M348934600','28007','es_transportation',13.56,0
5,'C3977999','3','M','28007','M348934600','28007','es_transportation',53.32,0
5,'C1723688663','6','F','28007','M348934600','28007','es_transportation',8.75,0
5,'C1350068848','4','M','28007','M1823072687','28007','es_transportation',18.83,0
5,'C1911281701','2','M','28007','M348934600','28007','es_transportation',1.17,0
5,'C2044070952','2','F','28007','M1823072687','28007','es_transportation',28.99,0
5,'C1191069340','4','F','28007','M349281107','28007','es_fashion',35.61,0
5,'C1660043980','3','F','28007','M1823072687','28007','es_transportation',47.29,0
5,'C325775693','3','F','28007','M1823072687','28007','es_transportation',35.73,0
5,'C1098443227','1','M','28007','M50039827','28007','es_health',60.7,0
5,'C1038879380','2','F','28007','M348934600','28007','es_transportation',9.55,0
5,'C2034859281','2','F','28007','M348934600','28007','es_transportation',18.09,0
5,'C33469777','1','M','28007','M348934600','28007','es_transportation',44.47,0
5,'C1204740969','3','M','28007','M348934600','28007','es_transportation',80.64,0
5,'C1585648581','4','F','28007','M1053599405','28007','es_health',35.83,0
5,'C1215468370','2','M','28007','M348934600','28007','es_transportation',17.38,0
5,'C582173326','4','F','28007','M348934600','28007','es_transportation',28.3,0
5,'C866263389','3','M','28007','M1823072687','28007','es_transportation',3.41,0
5,'C335592096','4','M','28007','M348934600','28007','es_transportation',35.61,0
5,'C2126946323','2','F','28007','M348934600','28007','es_transportation',5.24,0
5,'C1763624260','6','F','28007','M348934600','28007','es_transportation',26.41,0
5,'C1783206868','5','F','28007','M1823072687','28007','es_transportation',51.51,0
5,'C1969430351','3','M','28007','M1823072687','28007','es_transportation',36.83,0
5,'C1148364854','5','F','28007','M348934600','28007','es_transportation',5.85,0
5,'C1861439904','1','M','28007','M348934600','28007','es_transportation',7.43,0
5,'C487243829','3','M','28007','M348934600','28007','es_transportation',40.04,0
5,'C1524019070','3','M','28007','M348934600','28007','es_transportation',24.35,0
5,'C855082400','2','M','28007','M348934600','28007','es_transportation',24.87,0
5,'C1060270098','3','M','28007','M348934600','28007','es_transportation',7.16,0
5,'C805483863','4','F','28007','M1823072687','28007','es_transportation',58.51,0
5,'C1309027409','3','M','28007','M1823072687','28007','es_transportation',45.13,0
5,'C985732014','2','F','28007','M348934600','28007','es_transportation',39.98,0
5,'C1830714840','4','F','28007','M855959430','28007','es_hyper',53.66,0
5,'C26045684','4','F','28007','M348934600','28007','es_transportation',49.22,0
5,'C994739890','5','M','28007','M348934600','28007','es_transportation',43.61,0
5,'C401828466','3','M','28007','M348934600','28007','es_transportation',24.07,0
5,'C857032107','3','M','28007','M348934600','28007','es_transportation',7.5,0
5,'C1128349548','2','F','28007','M348934600','28007','es_transportation',15.43,0
5,'C477542874','2','F','28007','M348934600','28007','es_transportation',32.42,0
5,'C746862122','3','M','28007','M348934600','28007','es_transportation',21.75,0
5,'C6094907','5','M','28007','M348934600','28007','es_transportation',19.61,0
5,'C1376957295','2','M','28007','M348934600','28007','es_transportation',50.36,0
5,'C763681944','2','M','28007','M348934600','28007','es_transportation',59.7,0
5,'C971838371','4','F','28007','M1823072687','28007','es_transportation',10.56,0
5,'C966602067','4','M','28007','M348934600','28007','es_transportation',35.05,0
5,'C1126112663','4','M','28007','M348934600','28007','es_transportation',15.24,0
5,'C1522289895','3','F','28007','M348934600','28007','es_transportation',29.68,0
5,'C1854104284','2','F','28007','M348934600','28007','es_transportation',43.83,0
5,'C1801713151','4','F','28007','M348934600','28007','es_transportation',40.01,0
5,'C381528901','5','M','28007','M348934600','28007','es_transportation',33.91,0
5,'C526635102','2','M','28007','M348934600','28007','es_transportation',63.09,0
5,'C73919470','3','F','28007','M348934600','28007','es_transportation',61.86,0
5,'C91915601','4','M','28007','M348934600','28007','es_transportation',9.36,0
5,'C1605127736','2','M','28007','M348934600','28007','es_transportation',47.69,0
5,'C607532274','5','F','28007','M348934600','28007','es_transportation',33.69,0
5,'C1535613790','3','M','28007','M1823072687','28007','es_transportation',14.96,0
5,'C1607207670','2','F','28007','M1823072687','28007','es_transportation',72.08,0
5,'C788057671','3','F','28007','M855959430','28007','es_hyper',34.09,0
5,'C1377339988','2','M','28007','M348934600','28007','es_transportation',7.65,0
5,'C1439880421','4','F','28007','M1823072687','28007','es_transportation',34.72,0
5,'C944695695','2','F','28007','M348934600','28007','es_transportation',53.9,0
5,'C81568098','2','F','28007','M348934600','28007','es_transportation',61.61,0
5,'C947010068','4','F','28007','M348934600','28007','es_transportation',37.42,0
5,'C1778762788','2','F','28007','M1823072687','28007','es_transportation',25.57,0
5,'C1645168081','3','F','28007','M1823072687','28007','es_transportation',3.18,0
5,'C214836772','2','M','28007','M348934600','28007','es_transportation',26.38,0
5,'C1296664552','3','M','28007','M348934600','28007','es_transportation',49.05,0
5,'C193924578','4','F','28007','M348934600','28007','es_transportation',36.34,0
5,'C37682628','1','M','28007','M348934600','28007','es_transportation',79.35,0
5,'C461669469','6','F','28007','M348934600','28007','es_transportation',17.96,0
5,'C274026379','0','F','28007','M348934600','28007','es_transportation',54.24,0
5,'C1089903335','3','M','28007','M1823072687','28007','es_transportation',29.0,0
5,'C1679033854','2','F','28007','M1823072687','28007','es_transportation',26.55,0
5,'C2140473917','3','F','28007','M348934600','28007','es_transportation',6.06,0
5,'C2116616608','4','F','28007','M348934600','28007','es_transportation',17.81,0
5,'C1723897078','2','F','28007','M348934600','28007','es_transportation',15.68,0
5,'C449262890','2','M','28007','M1823072687','28007','es_transportation',26.79,0
5,'C1102464953','4','F','28007','M348934600','28007','es_transportation',53.75,0
5,'C2078460335','6','F','28007','M348934600','28007','es_transportation',48.43,0
5,'C1767072624','2','F','28007','M348934600','28007','es_transportation',14.1,0
5,'C1128965136','2','F','28007','M348934600','28007','es_transportation',58.14,0
5,'C1128965136','2','F','28007','M1823072687','28007','es_transportation',7.31,0
5,'C617723960','4','F','28007','M980657600','28007','es_sportsandtoys',23.01,0
5,'C312053639','3','M','28007','M348934600','28007','es_transportation',51.65,0
5,'C154191546','2','M','28007','M348934600','28007','es_transportation',51.66,0
5,'C394469483','3','M','28007','M348934600','28007','es_transportation',13.09,0
5,'C476477241','4','M','28007','M1600850729','28007','es_fashion',163.87,0
5,'C1869757503','5','F','28007','M348934600','28007','es_transportation',49.02,0
5,'C1681976106','1','M','28007','M348934600','28007','es_transportation',0.21,0
5,'C1468773146','3','M','28007','M348934600','28007','es_transportation',13.95,0
5,'C771207119','4','M','28007','M1946091778','28007','es_wellnessandbeauty',34.01,0
5,'C546000387','6','M','28007','M348934600','28007','es_transportation',12.71,0
5,'C1034685704','2','F','28007','M209847108','28007','es_wellnessandbeauty',20.38,0
5,'C2084449024','4','F','28007','M348934600','28007','es_transportation',27.77,0
5,'C1234264195','5','F','28007','M348934600','28007','es_transportation',11.26,0
5,'C1258454385','5','M','28007','M1823072687','28007','es_transportation',54.81,0
5,'C1017469037','2','M','28007','M348934600','28007','es_transportation',9.0,0
5,'C1814131114','2','F','28007','M348934600','28007','es_transportation',1.9,0
5,'C1883823119','4','M','28007','M348934600','28007','es_transportation',4.2,0
5,'C1559339990','4','M','28007','M348934600','28007','es_transportation',4.29,0
5,'C602373594','2','F','28007','M348934600','28007','es_transportation',4.43,0
5,'C100992504','2','F','28007','M1823072687','28007','es_transportation',8.88,0
5,'C1370556911','1','M','28007','M151143676','28007','es_barsandrestaurants',35.35,0
5,'C1718318682','1','F','28007','M1823072687','28007','es_transportation',11.89,0
5,'C1939799337','4','F','28007','M348934600','28007','es_transportation',30.82,0
5,'C1980302296','1','F','28007','M1823072687','28007','es_transportation',49.81,0
5,'C585317135','3','M','28007','M348934600','28007','es_transportation',31.11,0
5,'C824676284','2','U','28007','M348934600','28007','es_transportation',43.93,0
5,'C1962291095','2','M','28007','M348934600','28007','es_transportation',18.48,0
5,'C1632932485','1','M','28007','M348934600','28007','es_transportation',14.45,0
5,'C1890250226','3','M','28007','M348934600','28007','es_transportation',41.33,0
5,'C701909142','3','F','28007','M348934600','28007','es_transportation',49.42,0
5,'C2041218422','3','M','28007','M348934600','28007','es_transportation',16.11,0
5,'C466769207','2','F','28007','M348934600','28007','es_transportation',25.51,0
5,'C1739998964','2','F','28007','M1823072687','28007','es_transportation',9.39,0
5,'C1744581762','3','F','28007','M855959430','28007','es_hyper',2.91,0
5,'C860156566','2','M','28007','M348934600','28007','es_transportation',3.09,0
5,'C490558731','5','M','28007','M348934600','28007','es_transportation',5.44,0
5,'C1635613216','4','F','28007','M1823072687','28007','es_transportation',9.05,0
5,'C1940107136','2','F','28007','M480139044','28007','es_health',39.3,0
5,'C1940107136','2','F','28007','M50039827','28007','es_health',3.68,0
5,'C2063574289','1','F','28007','M348934600','28007','es_transportation',22.47,0
5,'C1350793893','1','M','28007','M348934600','28007','es_transportation',9.12,0
5,'C1409858085','2','F','28007','M348934600','28007','es_transportation',38.04,0
5,'C2120153320','2','F','28007','M1823072687','28007','es_transportation',2.92,0
5,'C1287167517','2','F','28007','M348934600','28007','es_transportation',39.54,0
5,'C1425719203','1','F','28007','M348934600','28007','es_transportation',39.6,0
5,'C1076110991','2','M','28007','M348934600','28007','es_transportation',43.19,0
5,'C69317479','3','F','28007','M1823072687','28007','es_transportation',42.56,0
5,'C284165615','3','F','28007','M151143676','28007','es_barsandrestaurants',90.33,0
5,'C639558755','3','M','28007','M348934600','28007','es_transportation',2.17,0
5,'C1372889664','5','F','28007','M1352454843','28007','es_hotelservices',156.45,0
5,'C196806031','3','F','28007','M349281107','28007','es_fashion',81.8,0
5,'C196806031','3','F','28007','M1600850729','28007','es_fashion',5.0,0
5,'C1709958311','6','M','28007','M348934600','28007','es_transportation',10.09,0
5,'C1418322275','1','M','28007','M1823072687','28007','es_transportation',25.47,0
5,'C236106052','1','M','28007','M1823072687','28007','es_transportation',27.74,0
5,'C1307336396','2','F','28007','M348934600','28007','es_transportation',51.81,0
5,'C252172114','2','M','28007','M1823072687','28007','es_transportation',42.71,0
5,'C564451627','3','F','28007','M348934600','28007','es_transportation',0.07,0
5,'C265405940','2','F','28007','M348934600','28007','es_transportation',17.69,0
5,'C1564260047','3','F','28007','M855959430','28007','es_hyper',33.45,0
5,'C2144163136','1','F','28007','M348934600','28007','es_transportation',34.06,0
5,'C360019679','3','F','28007','M151143676','28007','es_barsandrestaurants',24.85,0
5,'C1905402681','1','M','28007','M348934600','28007','es_transportation',25.94,0
5,'C489708690','6','F','28007','M348934600','28007','es_transportation',26.79,0
5,'C475831512','2','F','28007','M1823072687','28007','es_transportation',34.1,0
5,'C2109575612','5','M','28007','M151143676','28007','es_barsandrestaurants',259.75,1
5,'C553434543','2','M','28007','M151143676','28007','es_barsandrestaurants',261.99,1
5,'C1038996959','2','M','28007','M348934600','28007','es_transportation',21.89,0
5,'C1002759277','1','F','28007','M348934600','28007','es_transportation',38.41,0
5,'C1750373007','3','F','28007','M348934600','28007','es_transportation',11.09,0
5,'C354098761','2','F','28007','M348934600','28007','es_transportation',10.62,0
5,'C378899672','1','F','28007','M1823072687','28007','es_transportation',23.91,0
5,'C1018388493','2','M','28007','M1823072687','28007','es_transportation',35.54,0
5,'C1568358546','2','F','28007','M348934600','28007','es_transportation',61.71,0
5,'C723217997','4','F','28007','M348934600','28007','es_transportation',24.88,0
5,'C394979408','4','F','28007','M855959430','28007','es_hyper',78.34,0
5,'C1569014356','2','M','28007','M348934600','28007','es_transportation',79.45,0
5,'C983636862','3','M','28007','M1823072687','28007','es_transportation',2.63,0
5,'C161678291','3','F','28007','M348934600','28007','es_transportation',51.67,0
5,'C571527976','4','F','28007','M1535107174','28007','es_wellnessandbeauty',26.26,0
5,'C566628469','2','F','28007','M1823072687','28007','es_transportation',7.99,0
5,'C1602759549','2','F','28007','M348934600','28007','es_transportation',40.94,0
5,'C300052027','1','F','28007','M348934600','28007','es_transportation',31.29,0
5,'C352261908','6','M','28007','M348934600','28007','es_transportation',57.54,0
5,'C2132932756','3','M','28007','M348934600','28007','es_transportation',47.15,0
5,'C978276840','2','F','28007','M348934600','28007','es_transportation',26.55,0
5,'C1242643189','3','F','28007','M348934600','28007','es_transportation',37.28,0
5,'C1729635847','5','F','28007','M1053599405','28007','es_health',30.75,0
5,'C96407618','4','F','28007','M348934600','28007','es_transportation',19.6,0
5,'C229665572','5','F','28007','M348934600','28007','es_transportation',8.67,0
5,'C993553940','2','M','28007','M348934600','28007','es_transportation',36.09,0
5,'C1151799720','5','M','28007','M348934600','28007','es_transportation',64.78,0
5,'C149698808','2','F','28007','M348934600','28007','es_transportation',21.44,0
5,'C445432762','4','F','28007','M1823072687','28007','es_transportation',36.26,0
5,'C133432771','2','F','28007','M677738360','28007','es_contents',104.82,0
5,'C99594781','2','F','28007','M85975013','28007','es_food',37.73,0
5,'C2120296918','4','F','28007','M1600850729','28007','es_fashion',40.09,0
5,'C1305339250','4','M','28007','M1823072687','28007','es_transportation',13.5,0
5,'C1834864466','2','M','28007','M1823072687','28007','es_transportation',54.9,0
5,'C626467543','4','F','28007','M348934600','28007','es_transportation',47.59,0
5,'C1161671147','2','F','28007','M348934600','28007','es_transportation',56.2,0
5,'C500992269','2','M','28007','M1053599405','28007','es_health',28.54,0
5,'C383264569','1','F','28007','M348934600','28007','es_transportation',45.38,0
5,'C1331907286','2','M','28007','M348934600','28007','es_transportation',24.71,0
5,'C722399783','4','M','28007','M1823072687','28007','es_transportation',12.86,0
5,'C1171622243','5','M','28007','M348934600','28007','es_transportation',31.98,0
5,'C722922832','2','F','28007','M1535107174','28007','es_wellnessandbeauty',46.48,0
5,'C353985741','2','M','28007','M1823072687','28007','es_transportation',39.26,0
5,'C2042503226','2','F','28007','M348934600','28007','es_transportation',14.18,0
5,'C927282395','4','F','28007','M1823072687','28007','es_transportation',11.82,0
5,'C744859144','2','M','28007','M348934600','28007','es_transportation',28.87,0
5,'C744859144','2','M','28007','M1823072687','28007','es_transportation',3.98,0
5,'C943088790','2','F','28007','M1823072687','28007','es_transportation',33.96,0
5,'C1403689550','2','F','28007','M348934600','28007','es_transportation',22.36,0
5,'C1446511647','3','F','28007','M1823072687','28007','es_transportation',47.12,0
5,'C343982358','6','M','28007','M923029380','28007','es_home',160.18,0
5,'C1760986787','2','M','28007','M1823072687','28007','es_transportation',17.11,0
5,'C311783581','3','M','28007','M1823072687','28007','es_transportation',6.72,0
5,'C334817037','3','M','28007','M348934600','28007','es_transportation',53.6,0
5,'C1591908890','2','M','28007','M1872033263','28007','es_home',23.23,0
5,'C1635987808','5','F','28007','M1823072687','28007','es_transportation',39.12,0
5,'C1066456457','3','F','28007','M348934600','28007','es_transportation',27.08,0
5,'C567616900','4','M','28007','M1823072687','28007','es_transportation',17.62,0
5,'C1267444276','3','F','28007','M151143676','28007','es_barsandrestaurants',47.67,0
5,'C285513182','5','M','28007','M1535107174','28007','es_wellnessandbeauty',41.24,0
5,'C1504341710','2','F','28007','M348934600','28007','es_transportation',32.6,0
5,'C1373973501','4','F','28007','M1823072687','28007','es_transportation',46.79,0
5,'C1359606474','3','F','28007','M348934600','28007','es_transportation',18.48,0
5,'C1283534588','3','M','28007','M151143676','28007','es_barsandrestaurants',20.35,0
5,'C1724556830','1','M','28007','M348934600','28007','es_transportation',11.22,0
5,'C605859862','5','F','28007','M348934600','28007','es_transportation',58.47,0
5,'C2035341190','2','M','28007','M348934600','28007','es_transportation',45.68,0
5,'C413242191','4','F','28007','M348934600','28007','es_transportation',4.14,0
5,'C1923945958','2','M','28007','M348934600','28007','es_transportation',4.49,0
5,'C1935661715','2','M','28007','M1823072687','28007','es_transportation',31.46,0
5,'C1087943403','3','M','28007','M1823072687','28007','es_transportation',33.5,0
5,'C1423644375','2','M','28007','M348934600','28007','es_transportation',37.62,0
5,'C1404589205','2','M','28007','M1823072687','28007','es_transportation',38.03,0
5,'C987955759','5','F','28007','M1823072687','28007','es_transportation',17.16,0
5,'C2129964241','2','M','28007','M348934600','28007','es_transportation',32.93,0
5,'C1551465414','1','M','28007','M1823072687','28007','es_transportation',10.72,0
5,'C1000699316','4','M','28007','M1823072687','28007','es_transportation',25.21,0
5,'C949023995','3','M','28007','M348934600','28007','es_transportation',52.75,0
5,'C2017140130','4','M','28007','M348934600','28007','es_transportation',1.85,0
5,'C2013871968','4','F','28007','M348934600','28007','es_transportation',27.49,0
5,'C54876469','4','M','28007','M1823072687','28007','es_transportation',33.24,0
5,'C235542568','2','M','28007','M348934600','28007','es_transportation',15.8,0
5,'C1705819997','1','M','28007','M348934600','28007','es_transportation',35.46,0
5,'C1464030920','1','F','28007','M348934600','28007','es_transportation',64.75,0
5,'C1224222502','1','M','28007','M348934600','28007','es_transportation',58.59,0
5,'C1767734624','3','F','28007','M348934600','28007','es_transportation',47.9,0
5,'C1354206365','2','M','28007','M348934600','28007','es_transportation',14.58,0
5,'C1137292670','5','F','28007','M348934600','28007','es_transportation',43.83,0
5,'C495652708','2','M','28007','M1823072687','28007','es_transportation',16.23,0
5,'C1554037473','4','F','28007','M348934600','28007','es_transportation',40.53,0
5,'C302774270','2','F','28007','M348934600','28007','es_transportation',37.64,0
5,'C1814870538','3','M','28007','M348934600','28007','es_transportation',35.76,0
5,'C248927068','2','F','28007','M348934600','28007','es_transportation',63.91,0
5,'C380412694','1','M','28007','M1823072687','28007','es_transportation',71.73,0
5,'C916497516','3','F','28007','M348934600','28007','es_transportation',13.13,0
5,'C88392294','5','M','28007','M348934600','28007','es_transportation',53.16,0
5,'C651594350','3','M','28007','M348934600','28007','es_transportation',6.38,0
5,'C1983995504','2','F','28007','M348934600','28007','es_transportation',52.53,0
5,'C262404738','1','F','28007','M348934600','28007','es_transportation',19.88,0
5,'C1089848865','3','F','28007','M348934600','28007','es_transportation',10.57,0
5,'C737765767','2','F','28007','M1823072687','28007','es_transportation',28.57,0
5,'C656031620','2','F','28007','M151143676','28007','es_barsandrestaurants',26.07,0
5,'C1236509536','4','F','28007','M348934600','28007','es_transportation',31.52,0
5,'C1095604325','1','F','28007','M348934600','28007','es_transportation',8.29,0
5,'C1631162170','4','F','28007','M151143676','28007','es_barsandrestaurants',2.77,0
5,'C658256470','3','F','28007','M348934600','28007','es_transportation',51.25,0
5,'C60351691','2','F','28007','M1823072687','28007','es_transportation',10.2,0
5,'C190398591','6','M','28007','M1823072687','28007','es_transportation',6.34,0
5,'C1687751654','3','M','28007','M348934600','28007','es_transportation',42.51,0
5,'C1556912476','3','F','28007','M348934600','28007','es_transportation',21.18,0
5,'C1935421495','1','F','28007','M348934600','28007','es_transportation',10.83,0
5,'C461156176','5','F','28007','M348934600','28007','es_transportation',5.94,0
5,'C894687005','5','M','28007','M1823072687','28007','es_transportation',28.16,0
5,'C1552608695','6','F','28007','M1823072687','28007','es_transportation',47.74,0
5,'C1632035340','6','M','28007','M348934600','28007','es_transportation',10.32,0
5,'C1900716037','4','M','28007','M348934600','28007','es_transportation',15.5,0
5,'C1147125608','2','M','28007','M1198415165','28007','es_wellnessandbeauty',18.86,0
5,'C1456029725','3','M','28007','M1198415165','28007','es_wellnessandbeauty',47.06,0
5,'C319933645','3','F','28007','M348934600','28007','es_transportation',21.36,0
5,'C1366869967','5','M','28007','M348934600','28007','es_transportation',53.57,0
5,'C1256908044','3','F','28007','M840466850','28007','es_tech',99.57,0
5,'C50049566','2','F','28007','M1823072687','28007','es_transportation',29.84,0
5,'C1156885344','4','M','28007','M348934600','28007','es_transportation',35.28,0
5,'C1040303644','2','M','28007','M85975013','28007','es_food',29.66,0
5,'C698358493','4','M','28007','M348934600','28007','es_transportation',25.1,0
5,'C693174391','3','F','28007','M1823072687','28007','es_transportation',25.18,0
5,'C74848504','3','F','28007','M1823072687','28007','es_transportation',45.17,0
5,'C1204046804','5','F','28007','M348934600','28007','es_transportation',10.28,0
5,'C1125832994','3','F','28007','M348934600','28007','es_transportation',68.02,0
5,'C1303695653','2','M','28007','M1823072687','28007','es_transportation',37.37,0
5,'C1566647188','1','F','28007','M348934600','28007','es_transportation',36.44,0
5,'C1509718305','1','M','28007','M348934600','28007','es_transportation',37.69,0
5,'C1509718305','1','M','28007','M1823072687','28007','es_transportation',8.25,0
5,'C1996918734','2','M','28007','M348934600','28007','es_transportation',3.82,0
5,'C1695454092','2','M','28007','M348934600','28007','es_transportation',18.02,0
5,'C1867965524','4','M','28007','M348934600','28007','es_transportation',35.08,0
5,'C470079617','5','F','28007','M348934600','28007','es_transportation',11.74,0
